Student ID,Age,Gender,High School GPA,University - Ranking,University - GPA,Field of Study,Internships Completed,Projects Completed,Certifications,Job Offers,Starting Salary,Current Job Level,Entrepreneurship
S03950,26,Female,3.94,348,3.94,Arts,1,6,3,1,63200,Entry,No
S03991,26,Female,2.85,921,3.17,Business,3,9,0,2,42600,Senior,No
S04313,27,Female,2.52,562,3.19,Law,2,4,5,5,41800,Senior,No
S04732,22,Female,2.72,279,2.6,Law,0,9,5,4,62600,Mid,No
S04866,26,Male,2.1,579,3.43,Arts,1,5,0,1,47100,Senior,No
S00493,27,Female,2.28,333,2.65,Law,1,7,4,0,25000,Entry,No
S00844,19,Female,3.02,928,3.6,Computer Science,2,9,3,4,52200,Mid,No
S02133,27,Female,3.28,962,3.14,Law,1,5,2,3,25200,Entry,No
S02543,21,Male,3.74,631,3.97,Mathematics,1,9,5,1,49800,Senior,No
S02644,19,Female,2.64,10,2.7,Engineering,0,8,1,5,39000,Entry,No
S02656,21,Female,3.72,612,2.58,Medicine,4,6,5,2,44300,Entry,Yes
S02233,23,Female,3.91,724,3.54,Mathematics,3,9,3,3,35700,Senior,No
S02482,21,Male,3,397,3.94,Mathematics,0,5,4,5,44400,Entry,Yes
S03187,28,Female,2.69,972,2.56,Medicine,4,2,2,4,58400,Entry,No
S03268,28,Female,2.99,951,2.01,Business,3,7,5,5,54600,Entry,No
S03528,21,Male,3.87,763,2.4,Arts,3,4,4,3,68200,Senior,No
S03745,23,Female,3.45,157,2.64,Arts,0,4,4,0,40500,Entry,No
S03871,19,Female,2.73,907,2.03,Law,3,7,4,2,39300,Senior,No
S04583,20,Female,3.11,565,2.12,Arts,2,3,3,4,39900,Mid,No
S04850,22,Male,3.52,571,3.58,Mathematics,4,8,3,3,32800,Mid,No
S01199,22,Male,3.91,15,3.09,Arts,0,5,3,4,44500,Mid,No
S01261,23,Female,3.67,595,3.12,Medicine,3,6,2,4,53700,Entry,No
S02140,28,Female,2.69,567,3.69,Engineering,2,1,3,3,35400,Mid,No
S02897,22,Male,3.67,828,2.49,Arts,4,6,2,1,57100,Senior,Yes
S03024,23,Male,2.09,203,2.96,Business,0,4,0,0,56400,Entry,No
S03269,26,Male,2.2,706,3.27,Medicine,4,4,5,1,60500,Entry,No
S03852,23,Male,2.97,573,3.8,Computer Science,0,4,2,1,28400,Entry,No
S04321,21,Female,3.47,786,3.03,Business,3,3,5,2,59200,Entry,No
S04730,24,Female,2.51,337,3.55,Arts,0,4,5,1,62200,Mid,Yes
S04823,27,Male,2.13,647,2.58,Mathematics,1,6,4,1,31200,Mid,No
S00341,20,Male,3.65,40,2.54,Medicine,3,5,2,4,35000,Senior,No
S01183,24,Female,3.23,681,2.57,Medicine,0,2,4,5,37200,Mid,No
S01975,23,Male,3.84,451,3.82,Engineering,4,6,0,1,44200,Entry,No
S03184,24,Male,3.15,863,2.81,Medicine,0,2,3,3,47300,Senior,Yes
S00997,22,Male,3.75,476,3.5,Law,0,8,1,2,59200,Entry,No
S03007,26,Male,3.91,281,3.95,Medicine,3,8,2,2,62300,Entry,No
S03162,25,Female,2.16,70,3.03,Computer Science,4,6,4,5,49300,Mid,No
S03175,26,Female,3.41,662,2.43,Law,0,9,2,3,53000,Entry,Yes
S03864,18,Female,2.46,173,2.19,Law,0,9,1,5,57400,Senior,No
S03982,22,Male,3.98,929,3.75,Arts,3,6,5,4,36000,Mid,No
S04287,28,Male,2.42,68,2.69,Medicine,0,7,0,3,51200,Mid,Yes
S04495,18,Female,2.83,258,2.71,Computer Science,3,1,0,1,32700,Entry,No
S04577,23,Female,3.25,430,2.68,Arts,2,5,1,1,51100,Entry,No
S00749,28,Female,3.91,198,2.59,Medicine,3,6,1,3,45500,Executive,No
S00774,19,Female,3.03,69,2.13,Mathematics,3,7,5,4,32700,Mid,No
S01156,23,Male,2.51,141,2.13,Computer Science,4,6,5,1,36200,Entry,No
S01299,23,Male,2.48,525,3.74,Business,4,2,1,2,65400,Senior,No
S02716,20,Female,3.85,473,2.78,Computer Science,4,3,1,2,37500,Entry,No
S03733,25,Female,3.51,174,2.44,Law,3,1,3,2,47800,Entry,No
S04899,27,Female,2.69,381,3.89,Law,2,5,0,0,65500,Entry,No
S04919,18,Male,3.68,220,2.5,Arts,4,2,3,2,66000,Mid,Yes
S00170,26,Male,2.03,949,3.95,Mathematics,2,6,5,0,26500,Entry,Yes
S00562,27,Female,3.63,687,3.14,Engineering,2,6,0,5,59600,Mid,No
S02912,24,Male,3.42,761,3.08,Mathematics,4,2,3,3,62500,Entry,No
S00284,24,Female,2.44,492,3.42,Medicine,0,5,5,0,69700,Entry,No
S00459,19,Male,2.42,751,2.93,Business,1,2,3,2,64900,Mid,No
S01037,20,Female,3.27,897,3.97,Law,1,0,5,0,39400,Mid,No
S01794,28,Male,3.69,972,2.59,Business,3,4,5,5,55500,Mid,No
S01804,25,Male,2.68,506,3.61,Engineering,1,8,1,4,25000,Entry,No
S02179,23,Female,2.97,190,2.72,Engineering,3,4,1,5,56100,Entry,No
S04253,27,Female,2.58,28,2.45,Mathematics,4,9,3,5,27600,Entry,No
S04298,19,Male,2.88,754,2.32,Engineering,2,4,0,5,42600,Mid,No
S01113,23,Female,3.51,515,3.38,Medicine,0,6,2,5,77600,Senior,No
S01257,25,Female,2.21,887,2.37,Engineering,1,1,0,4,60100,Executive,No
S01543,24,Male,2.59,116,2.03,Law,4,8,1,5,46200,Senior,No
S01544,18,Male,3.42,196,2.54,Arts,0,1,3,1,42800,Entry,No
S03106,19,Female,3.18,941,3.81,Engineering,2,8,3,4,39300,Entry,No
S03589,21,Male,3.12,337,3.21,Computer Science,0,6,3,2,57500,Senior,Yes
S03681,26,Male,2.28,694,2.54,Engineering,2,6,4,2,45600,Senior,No
S03789,21,Male,3.22,232,3.08,Business,1,9,5,0,31500,Entry,Yes
S04482,24,Male,3.79,34,2.58,Mathematics,1,2,4,0,57400,Senior,No
S01294,19,Male,2.79,135,3.38,Engineering,4,4,1,3,66800,Mid,No
S01889,21,Female,2.34,815,3.85,Mathematics,0,4,2,4,54700,Senior,No
S01912,23,Male,2.66,789,2.19,Engineering,2,0,4,0,51200,Senior,No
S02074,21,Female,2.93,121,2.28,Business,2,2,4,4,46000,Entry,No
S02628,24,Female,2.84,582,3.93,Engineering,1,2,4,0,46300,Mid,No
S03332,18,Male,3.82,410,3.19,Business,4,3,5,3,47200,Entry,Yes
S03526,19,Female,2.58,444,3.57,Computer Science,1,3,1,4,41900,Mid,No
S04128,21,Male,3.19,55,2.92,Business,2,4,2,4,58000,Entry,No
S00257,20,Male,2.13,30,3.42,Medicine,0,4,5,3,58300,Senior,No
S00262,20,Female,3.79,352,2.1,Arts,1,4,0,5,48800,Senior,No
S01519,27,Female,2.73,902,2.31,Mathematics,2,6,1,4,49800,Entry,No
S02027,29,Male,2.83,921,2.28,Mathematics,1,7,1,4,74200,Mid,Yes
S02662,21,Female,3.05,491,3.92,Engineering,4,8,5,2,49500,Executive,Yes
S02692,19,Female,3.23,351,2.68,Computer Science,0,8,1,0,53200,Entry,No
S04500,18,Male,2.87,663,2.41,Arts,0,2,0,5,57600,Entry,No
S04619,26,Male,2.11,397,3.27,Law,1,8,5,2,52700,Entry,No
S04710,28,Male,2.36,240,3.59,Engineering,3,8,3,3,49700,Mid,No
S04811,18,Female,2.45,216,3.26,Law,4,1,3,4,56600,Mid,No
S00111,18,Male,2.9,767,2.12,Law,1,0,0,4,29900,Mid,No
S00114,20,Male,2.9,819,4,Law,3,2,3,5,47200,Mid,No
S01784,19,Male,2.99,285,3.3,Law,1,7,5,1,27400,Entry,No
S02289,28,Female,3.61,443,2.04,Computer Science,3,1,0,5,69800,Entry,No
S00022,29,Male,3.39,483,4,Business,2,1,1,3,37400,Senior,No
S00239,24,Female,2.94,431,3.33,Law,3,6,1,0,58500,Mid,No
S00642,19,Female,2.78,224,3.66,Engineering,0,9,2,5,79000,Mid,No
S00832,28,Male,3.49,954,2.76,Law,4,0,0,3,64300,Senior,No
S01360,29,Female,3.63,966,2.52,Mathematics,4,1,3,0,54400,Mid,No
S01504,19,Male,3.35,154,2.91,Arts,3,3,4,2,44100,Mid,No
S01578,24,Female,2.74,474,2.63,Medicine,3,6,1,4,37800,Senior,No
S01910,18,Male,3.26,921,3.06,Business,1,7,1,3,49400,Senior,No
S03086,27,Female,2.96,558,2.67,Law,0,5,2,0,54900,Senior,No
S04675,22,Female,3.96,263,2.17,Law,3,6,1,3,47400,Mid,No
S00074,23,Female,3.49,998,2.66,Engineering,3,7,4,2,25000,Mid,No
S00169,27,Female,2.59,330,2.94,Law,4,5,2,0,50300,Entry,No
S00281,24,Female,2.54,59,3.85,Arts,4,4,4,0,65100,Mid,No
S00697,26,Male,2.33,340,2.45,Medicine,3,0,4,5,44600,Mid,No
S01472,23,Male,2.68,29,3.89,Mathematics,2,4,5,3,31800,Mid,Yes
S01584,21,Male,3.87,694,2.49,Mathematics,1,6,1,0,41600,Mid,Yes
S02580,20,Female,3.86,311,2.61,Medicine,1,6,4,4,74400,Entry,No
S02801,22,Male,2.55,31,3.68,Business,3,7,3,4,55500,Entry,No
S03704,22,Female,3.55,521,2.8,Arts,4,9,4,0,59300,Mid,Yes
S04161,27,Male,2.34,479,2.36,Computer Science,2,3,1,3,25000,Mid,No
S04218,23,Male,3.97,707,2.17,Medicine,0,1,4,4,61200,Entry,Yes
S00038,29,Female,2.97,677,3.85,Arts,3,8,4,1,43000,Entry,No
S00246,22,Male,3.03,865,3.06,Business,2,0,0,4,61400,Senior,No
S00252,18,Male,2.18,620,3.07,Computer Science,1,4,5,0,57300,Entry,No
S00696,18,Male,3.03,439,2.39,Computer Science,1,4,3,5,56800,Entry,No
S01362,19,Female,2.51,485,2.08,Engineering,1,7,5,0,40000,Senior,Yes
S01676,27,Male,2.37,309,2.91,Engineering,3,7,2,0,73900,Mid,No
S02338,29,Female,3.51,23,3.5,Business,3,9,3,2,52800,Entry,Yes
S02919,20,Male,2.86,140,3.05,Engineering,1,3,0,3,63400,Mid,No
S02941,28,Female,2.46,495,3.03,Medicine,4,6,0,2,65400,Entry,No
S03009,22,Female,3.42,73,2.65,Engineering,0,1,1,1,35500,Entry,Yes
S03255,22,Female,3.21,799,2.84,Arts,3,8,3,2,76600,Senior,No
S03737,22,Male,2.48,539,2.08,Medicine,4,0,4,4,56200,Entry,Yes
S02401,25,Male,2.37,896,2.12,Computer Science,0,9,0,1,47900,Senior,No
S02604,24,Male,3.31,453,3.72,Law,3,0,4,1,44900,Senior,No
S03647,21,Male,2.67,402,3.68,Engineering,1,9,0,5,75500,Entry,No
S03917,28,Female,2.98,902,3.59,Engineering,3,7,0,1,57300,Entry,No
S04160,26,Male,2.58,438,3.79,Law,2,7,1,0,61700,Entry,No
S04230,26,Male,2.38,300,3.29,Computer Science,4,5,3,1,39200,Mid,Yes
S00984,23,Male,2.18,620,2.88,Law,3,9,4,1,67200,Executive,No
S01182,25,Male,2.58,644,3.19,Business,3,0,2,3,63300,Entry,Yes
S02042,21,Female,3.13,965,2.35,Computer Science,1,8,3,3,46700,Mid,No
S02655,22,Male,3.75,579,2.7,Mathematics,2,9,2,3,53100,Entry,No
S03763,20,Female,3.16,659,2.89,Computer Science,0,2,4,1,53800,Entry,No
S03814,22,Male,3.64,189,3.34,Arts,3,3,2,0,56400,Senior,No
S04324,18,Female,2.4,116,2.38,Engineering,3,3,3,3,25000,Mid,Yes
S04886,19,Male,3.7,527,3.16,Business,0,9,5,4,39000,Mid,No
S00456,24,Male,3.71,795,2.56,Arts,0,5,5,5,45200,Entry,Yes
S02653,29,Female,2.45,806,3.66,Engineering,1,1,1,0,52000,Senior,No
S03866,19,Male,3.23,250,2.02,Law,4,4,2,1,42800,Senior,Yes
S03947,26,Female,2.07,335,2.65,Engineering,1,5,2,1,31700,Entry,No
S04804,23,Male,3.55,967,2.61,Engineering,0,7,1,2,77500,Senior,No
S00261,21,Male,2.34,948,2.32,Arts,4,7,3,3,52700,Executive,No
S00747,26,Male,2.79,38,3.75,Mathematics,0,0,1,3,62600,Entry,No
S01438,26,Male,2.04,791,2.1,Medicine,0,2,4,2,58500,Mid,No
S01896,22,Female,3.86,180,3.69,Arts,1,0,4,5,26800,Entry,No
S02630,28,Female,3.75,502,3.67,Business,3,2,1,3,44900,Entry,Yes
S03312,29,Female,2.48,761,3.03,Arts,0,2,0,0,66200,Senior,No
S04425,26,Female,3.4,355,2.35,Law,2,4,3,2,41000,Mid,No
S02311,28,Male,3.07,831,2.86,Arts,4,7,4,4,61900,Mid,Yes
S02992,19,Male,2.64,988,3.59,Medicine,4,7,0,2,25000,Senior,Yes
S03930,18,Male,2.54,284,2.83,Business,0,0,0,5,64900,Senior,No
S00189,21,Male,2.46,166,3.91,Business,4,4,0,4,53200,Senior,No
S01012,25,Female,2.7,652,2.13,Mathematics,1,3,1,1,62900,Entry,Yes
S01157,23,Female,2.76,483,2.6,Arts,4,9,1,0,45800,Entry,No
S01159,25,Male,3.33,345,3.39,Computer Science,3,1,3,4,80900,Senior,No
S01393,19,Male,2.79,814,3,Medicine,3,1,2,4,48800,Mid,Yes
S01903,25,Female,2.61,120,3.68,Mathematics,3,4,5,0,81100,Entry,No
S02372,29,Male,2.43,102,3.03,Mathematics,1,6,4,4,74700,Mid,No
S02817,21,Female,3.86,600,2.07,Medicine,1,8,5,4,47300,Entry,No
S02865,27,Male,2.66,467,2.21,Engineering,4,5,0,3,67800,Mid,No
S02972,20,Female,2.18,678,3.63,Arts,3,2,5,0,65800,Entry,No
S04816,26,Male,3.04,524,2.19,Arts,2,2,2,5,43800,Mid,Yes
S04954,20,Female,2.59,597,2.37,Arts,0,5,4,1,44200,Entry,Yes
S00363,18,Male,2.07,212,3.06,Business,4,6,2,5,45400,Mid,No
S01880,29,Female,3.46,220,3.06,Medicine,3,4,4,0,58300,Senior,No
S02223,20,Female,3.75,816,2.09,Computer Science,1,6,0,3,80600,Mid,No
S02352,22,Female,3.65,35,2.93,Medicine,3,3,2,5,47700,Entry,No
S02516,23,Male,3.15,883,3.29,Arts,3,8,0,3,33300,Entry,No
S02765,23,Male,2.07,689,2.1,Business,2,6,5,4,36200,Entry,No
S04392,26,Female,3.47,171,2.77,Medicine,1,3,4,3,41000,Entry,No
S04705,28,Female,2.02,222,2.86,Computer Science,4,3,1,0,50800,Senior,No
S04993,21,Male,3.1,109,2.72,Arts,2,9,1,1,60800,Senior,No
S01807,19,Male,2.52,10,2.83,Business,0,5,3,2,42900,Entry,No
S02162,29,Male,3.05,384,3.29,Engineering,1,8,1,2,43900,Mid,Yes
S02305,19,Male,2.81,275,3.08,Mathematics,3,4,1,0,52100,Senior,No
S02913,21,Male,3.32,785,2.47,Computer Science,0,3,0,5,31100,Entry,Yes
S03260,22,Female,3.7,556,3.54,Engineering,2,4,4,3,25000,Entry,No
S04602,27,Male,2.54,207,2.53,Arts,2,9,1,3,42200,Entry,No
S00053,26,Female,3.7,864,2.39,Law,3,9,4,2,64500,Mid,Yes
S00942,24,Male,3.39,899,2.94,Law,2,5,3,3,48600,Entry,Yes
S00966,21,Male,2.09,814,2.29,Arts,1,3,3,2,64500,Mid,No
S01194,28,Female,2.36,471,2.55,Engineering,2,9,0,2,36500,Entry,No
S01673,27,Female,3.91,634,2.27,Arts,3,3,1,2,44200,Entry,Yes
S02012,27,Female,2.56,451,3.65,Medicine,4,2,5,3,58000,Mid,Yes
S02549,23,Male,3.88,662,3.17,Engineering,0,2,1,1,45600,Mid,Yes
S03726,26,Female,2.12,391,3.28,Business,4,2,0,0,48400,Entry,No
S04258,24,Female,3.27,872,3.86,Medicine,1,7,0,5,68700,Mid,No
S04608,18,Female,3.63,349,2.53,Engineering,2,1,2,1,37800,Mid,No
S04770,26,Female,3.35,435,3.13,Arts,4,1,0,2,53300,Entry,Yes
S00381,18,Female,2.02,606,2.16,Arts,0,8,4,3,57400,Mid,No
S00466,29,Male,3.61,650,3.55,Engineering,4,8,5,0,74200,Senior,No
S00806,18,Female,2.58,857,3.42,Engineering,4,1,0,4,67700,Mid,No
S02337,23,Female,2.89,230,3.32,Business,1,1,5,4,32600,Mid,No
S03489,18,Female,2.86,119,3.53,Arts,3,4,1,3,35500,Entry,No
S00345,23,Female,3.07,947,2.32,Computer Science,2,1,0,2,73700,Entry,No
S00744,29,Female,2.51,128,2.56,Mathematics,4,9,4,3,48300,Entry,No
S02704,29,Female,2.63,50,2.46,Computer Science,4,8,3,4,41300,Entry,No
S03327,25,Female,3.52,806,2.29,Computer Science,2,4,2,1,39100,Mid,No
S03378,29,Male,3.23,947,3.65,Medicine,1,9,0,5,52900,Mid,No
S00301,20,Male,2.84,844,3.02,Computer Science,3,3,4,1,61200,Entry,No
S00887,21,Male,3.46,924,3.71,Medicine,4,9,2,1,65500,Senior,No
S01375,22,Male,2.8,16,2.18,Arts,1,8,0,1,48600,Entry,No
S01982,27,Female,2.75,166,3.3,Engineering,4,0,4,4,66700,Senior,No
S02927,29,Male,3.41,436,3.29,Business,4,6,5,4,66200,Entry,No
S03227,21,Male,2.22,805,2.51,Arts,0,3,5,5,67000,Mid,No
S03439,19,Male,3.43,191,2.99,Business,1,4,2,1,40100,Senior,No
S04201,23,Female,3.61,462,2.4,Medicine,1,2,0,3,34500,Entry,No
S04552,24,Female,2.82,893,4,Mathematics,2,9,4,1,56900,Entry,No
S00323,19,Male,3.01,836,2.59,Law,2,5,4,3,25000,Senior,Yes
S00509,18,Male,2.08,399,2.34,Law,0,3,5,1,41500,Entry,No
S00730,23,Male,2.85,690,2.48,Law,4,6,4,4,32300,Entry,No
S01175,22,Female,3.84,395,3.7,Business,1,1,1,0,68200,Mid,No
S03407,18,Female,3.9,721,2.59,Business,4,8,1,0,37700,Entry,No
S04572,18,Male,3.76,726,3.3,Mathematics,2,2,5,0,40800,Entry,No
S04635,23,Male,3.32,391,3.27,Law,1,9,3,5,41200,Entry,Yes
S04809,21,Female,3.94,362,3.6,Business,1,8,2,3,29700,Entry,No
S00244,23,Male,3.32,979,2.79,Arts,0,6,2,5,25000,Mid,No
S00344,23,Male,2.53,285,2.64,Business,3,9,0,0,43100,Entry,No
S00873,19,Male,2.06,388,3.98,Computer Science,1,2,1,2,43200,Entry,No
S01587,19,Male,3.78,182,3.31,Mathematics,0,2,2,1,35100,Mid,No
S03618,29,Female,4,971,3.44,Law,3,8,5,0,40700,Entry,No
S03905,25,Female,2.14,669,2.55,Law,1,3,5,0,40600,Mid,Yes
S04352,20,Male,2.36,73,3.68,Arts,2,8,1,4,71000,Senior,No
S00936,25,Male,2.73,600,3.03,Mathematics,2,1,0,5,52300,Mid,No
S01266,28,Female,2.68,513,3.15,Mathematics,0,2,4,1,52500,Entry,No
S01864,29,Male,2.78,950,2.51,Computer Science,3,4,4,0,51700,Mid,Yes
S03504,25,Male,3.99,459,2.7,Engineering,4,6,2,0,98200,Senior,No
S03225,21,Male,3.14,361,2.16,Arts,4,4,2,4,50200,Entry,No
S03313,19,Male,2.41,588,3.37,Business,4,6,3,4,57500,Entry,No
S00020,19,Female,2.99,934,3.1,Mathematics,0,4,1,2,45500,Senior,No
S01410,22,Female,3.11,539,3.66,Arts,2,1,0,5,45500,Entry,No
S03687,21,Male,2.55,349,2.61,Computer Science,4,0,2,5,40200,Entry,No
S04857,18,Female,2.36,389,2.36,Medicine,3,4,0,5,53700,Mid,No
S00500,18,Female,2.95,640,3.15,Computer Science,0,9,4,0,58000,Mid,No
S00778,27,Male,3.53,462,2.93,Medicine,3,3,5,3,25000,Entry,No
S02051,20,Female,3.16,1000,2.98,Medicine,1,0,3,4,53700,Senior,No
S02299,28,Female,2.18,788,2.84,Mathematics,4,9,4,5,80600,Mid,No
S02386,26,Female,2.6,958,3.36,Engineering,3,5,3,2,86100,Entry,No
S03051,29,Male,2.79,565,2.44,Business,4,1,3,1,66000,Entry,No
S00627,21,Female,3.19,723,2.92,Mathematics,2,2,5,2,40500,Mid,No
S00965,18,Female,3.62,160,3.25,Business,1,8,4,0,41000,Entry,No
S02039,21,Female,2.7,81,3.6,Arts,4,7,3,1,46400,Entry,Yes
S02727,20,Female,2.3,877,3.48,Law,1,9,5,1,45300,Mid,No
S03070,26,Female,3.84,976,3.64,Medicine,0,5,5,3,52500,Senior,No
S03408,25,Female,3.99,134,2.02,Business,0,5,2,1,46500,Mid,No
S03473,28,Female,2.48,287,3.57,Engineering,2,2,3,1,30400,Entry,No
S03860,28,Female,2.31,644,2.73,Medicine,1,9,2,3,31200,Mid,No
S04951,28,Female,3.46,377,2.06,Computer Science,1,1,3,5,49900,Entry,Yes
S00519,27,Female,3.15,115,2.46,Arts,3,2,5,2,56300,Senior,Yes
S00582,25,Female,2.89,542,2.94,Arts,1,4,0,3,45300,Entry,No
S01073,20,Male,2.1,697,3.59,Law,2,2,3,0,79100,Senior,No
S01428,27,Female,2.41,422,3.12,Computer Science,4,3,5,2,63700,Mid,No
S02434,19,Female,3.22,902,3.44,Law,0,8,2,4,25000,Entry,No
S02574,23,Female,2.56,929,3.44,Arts,1,3,0,2,84700,Mid,No
S03749,23,Male,3.62,31,3.59,Mathematics,2,6,4,3,25000,Mid,No
S04353,20,Male,2.57,726,3.66,Engineering,1,2,5,3,57200,Entry,Yes
S00034,28,Male,2.86,642,3.48,Law,4,7,5,3,44600,Entry,No
S00318,26,Female,2.2,958,3.22,Medicine,2,9,0,0,34100,Mid,Yes
S00662,25,Male,3.04,559,2.47,Law,2,4,4,4,58500,Senior,No
S00870,21,Male,2.57,257,3.97,Business,4,8,0,0,72500,Entry,No
S01127,20,Male,2.57,826,3.96,Computer Science,1,7,2,2,25000,Entry,No
S01514,29,Female,3.55,12,2.38,Medicine,0,8,4,2,56900,Entry,Yes
S03128,25,Female,3.35,929,3.33,Arts,4,2,1,4,33700,Entry,Yes
S03713,29,Male,3.77,878,2.58,Law,4,2,4,3,44000,Entry,No
S03764,27,Female,3.29,947,2.15,Arts,3,1,4,0,66200,Entry,No
S03856,20,Female,2.59,675,2.72,Law,4,9,5,3,25000,Entry,Yes
S04306,21,Female,2.9,229,2.65,Law,1,7,4,5,60300,Entry,Yes
S04589,21,Male,3.91,395,2.33,Medicine,3,2,4,4,56100,Entry,No
S04742,19,Male,3.28,407,2.34,Business,3,6,1,2,53600,Entry,No
S00909,26,Male,3.58,539,3.25,Arts,3,0,0,5,25000,Mid,No
S01220,23,Male,2.79,389,3.1,Computer Science,3,0,0,1,25000,Entry,No
S01528,18,Male,3.07,382,2.25,Engineering,3,9,4,0,55000,Mid,No
S03873,27,Male,2.08,742,3.94,Computer Science,0,4,3,5,35000,Entry,No
S03976,26,Female,2.78,654,3.45,Business,3,3,0,4,55500,Entry,No
S00187,28,Male,2.18,335,3.07,Arts,2,5,5,0,41600,Entry,No
S00290,18,Male,3.34,310,2.19,Mathematics,4,5,2,1,40500,Mid,No
S00915,28,Female,2.05,243,2.85,Law,3,5,5,3,63200,Entry,No
S02525,27,Male,3.39,870,3.13,Arts,2,6,3,3,25000,Mid,No
S03434,20,Male,2.95,663,2.64,Arts,4,1,5,4,65100,Mid,No
S00343,24,Male,2.55,329,3.94,Mathematics,4,3,4,2,72400,Entry,Yes
S01678,19,Male,3.66,182,3.73,Arts,0,7,1,4,73900,Mid,No
S02176,25,Male,2.87,19,3.88,Business,4,5,2,1,62100,Mid,No
S03838,25,Female,3.22,540,3.26,Engineering,1,0,4,2,55300,Entry,Yes
S04714,21,Male,2.36,487,2.94,Law,1,9,0,5,48700,Entry,No
S04806,28,Female,3.27,392,3.1,Computer Science,4,2,1,1,41600,Mid,No
S02892,23,Female,2.31,123,2.35,Arts,2,9,5,0,66600,Entry,No
S03303,22,Male,3.9,896,2.65,Medicine,0,6,2,3,40900,Mid,No
S04132,19,Male,2.1,430,2.73,Mathematics,0,1,5,0,36000,Mid,No
S00619,22,Female,2.89,30,2.92,Arts,4,6,0,2,65400,Executive,No
S00932,23,Female,2.25,507,3.19,Business,0,0,5,2,71100,Entry,No
S03330,28,Female,2.84,430,2.32,Medicine,0,9,5,2,64500,Mid,No
S04214,19,Male,3.03,695,3.85,Computer Science,0,7,3,2,30000,Mid,No
S00083,27,Male,3.33,615,2.91,Computer Science,2,3,1,4,36000,Mid,No
S01463,28,Female,3.94,496,3.26,Arts,2,1,4,2,45700,Mid,Yes
S01956,28,Female,2.02,650,3.81,Engineering,1,9,4,4,45000,Senior,No
S02866,27,Female,3.07,880,2.88,Business,4,4,3,4,63400,Mid,Yes
S03414,26,Female,2.82,960,2.47,Computer Science,2,0,1,4,38000,Entry,No
S03890,26,Female,2.87,219,3.7,Engineering,0,5,1,0,43000,Senior,No
S04472,26,Female,3.22,89,2.87,Law,1,8,3,4,49200,Mid,No
S00157,21,Female,3.29,299,3.67,Medicine,2,3,5,2,52200,Mid,Yes
S00962,27,Female,3.01,439,3.3,Computer Science,1,9,1,3,48200,Senior,No
S01005,26,Female,3.5,147,3.92,Arts,1,3,2,3,44600,Entry,Yes
S01622,22,Female,3.74,735,3.29,Medicine,0,1,3,5,25000,Entry,No
S01685,25,Female,3.74,929,3.45,Business,3,0,2,0,51700,Mid,No
S02151,28,Male,3.46,316,3.19,Business,1,8,4,4,48200,Entry,No
S02813,29,Female,2.06,634,3.46,Medicine,2,9,4,3,66900,Entry,No
S04938,24,Female,3.39,51,3.45,Engineering,0,3,1,0,35700,Entry,No
S00059,22,Female,2.1,239,3.51,Computer Science,2,6,1,5,35400,Senior,No
S00146,24,Female,3.38,352,2.39,Arts,4,2,0,2,27800,Entry,No
S00293,29,Female,2.81,340,2.04,Medicine,0,5,0,2,25000,Entry,Yes
S00611,20,Male,3.46,804,2.11,Law,4,5,4,0,56000,Senior,No
S01589,27,Male,2.37,212,2.87,Medicine,4,6,1,2,52800,Entry,Yes
S01792,19,Male,2.32,840,3.21,Computer Science,4,2,3,0,42700,Entry,No
S01930,19,Female,2.52,796,3.58,Computer Science,3,7,5,5,36700,Entry,No
S03663,20,Female,2.62,132,2.86,Medicine,2,3,4,2,75300,Mid,No
S04721,29,Female,3.16,283,3.75,Medicine,2,1,2,1,39200,Mid,Yes
S00041,24,Female,3.64,580,2.43,Law,0,9,4,4,53400,Mid,No
S01778,20,Male,2.88,662,3.95,Law,2,4,4,3,56300,Entry,Yes
S00309,21,Female,3.28,705,2.69,Law,3,2,0,2,42900,Entry,No
S00575,26,Male,3.85,963,2.85,Medicine,2,8,5,4,64300,Entry,No
S00871,25,Male,2.54,955,2.61,Medicine,3,0,5,1,37300,Entry,No
S00946,29,Female,3.83,538,2.59,Computer Science,2,6,0,2,37300,Entry,No
S01122,22,Female,3.1,670,3.81,Law,0,9,2,2,53100,Entry,Yes
S03134,26,Female,2.93,803,2.14,Law,3,5,5,3,44400,Entry,Yes
S04142,26,Male,3.23,575,2.92,Medicine,2,6,3,4,51400,Executive,No
S04323,19,Male,3.88,417,3.51,Mathematics,1,0,1,5,47100,Mid,No
S04678,20,Female,2.07,314,3.94,Medicine,4,5,1,3,38100,Entry,No
S01004,24,Female,3.01,126,3.45,Arts,4,1,1,1,28600,Entry,No
S03705,29,Male,3.06,585,2.45,Medicine,3,3,4,5,61500,Mid,No
S03817,26,Female,2.95,808,2.31,Law,4,6,4,3,32000,Executive,No
S04123,26,Male,2.3,403,2.22,Mathematics,3,2,1,1,57600,Entry,No
S01907,23,Female,3.58,123,2.03,Computer Science,0,7,5,4,56000,Mid,No
S02376,22,Male,3.54,909,3.02,Law,3,6,3,1,74700,Mid,No
S02776,26,Male,3.06,406,3.3,Medicine,4,2,0,1,86200,Senior,No
S04077,28,Female,2.13,536,2.78,Law,1,7,1,2,71400,Entry,No
S04393,18,Male,3.03,58,3.74,Business,2,6,0,2,29400,Mid,Yes
